name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-18797,18797,3.5869,-30.4108,5.2952,6971.3584,437.0038,-4099.8762,filament candidate,UNCOVER
UNCOVER-18816,18816,3.577,-30.4108,6.234,7335.7539,458.5649,-4314.1307,filament candidate,UNCOVER
UNCOVER-18818,18818,3.5683,-30.4108,5.2624,6957.3128,433.8499,-4091.5288,filament candidate,UNCOVER
UNCOVER-18820,18820,3.5662,-30.4109,8.8487,8060.6012,502.3507,-4740.3697,filament candidate,UNCOVER
UNCOVER-18840,18840,3.5741,-30.4108,5.2997,6973.396,435.5617,-4101.0066,filament candidate,UNCOVER
UNCOVER-18847,18847,3.587,-30.4108,6.5496,7442.6894,466.5587,-4377.0534,filament candidate,UNCOVER
UNCOVER-18859,18859,3.589,-30.4113,5.1244,6896.2135,432.5497,-4055.773,filament candidate,UNCOVER
UNCOVER-18887,18887,3.6417,-30.4107,7.1627,7632.1871,485.7523,-4488.756,filament candidate,UNCOVER
UNCOVER-18896,18896,3.5647,-30.4107,6.1755,7315.2459,455.7144,-4301.9846,filament candidate,UNCOVER
UNCOVER-18898,18898,3.6349,-30.4107,6.3479,7374.7063,468.4882,-4337.2838,filament candidate,UNCOVER
UNCOVER-18924,18924,3.5938,-30.4107,7.6868,7778.8102,488.5549,-4574.75,filament candidate,UNCOVER
UNCOVER-18932,18932,3.5811,-30.4107,5.3146,6979.7607,436.8156,-4104.7608,filament candidate,UNCOVER
UNCOVER-18933,18933,3.6674,-30.4105,5.1584,6910.8751,442.9588,-4064.6201,filament candidate,UNCOVER
UNCOVER-18958,18958,3.5709,-30.4106,7.8494,7821.7271,488.1196,-4599.8533,filament candidate,UNCOVER
UNCOVER-18969,18969,3.5855,-30.4106,5.7897,7172.6363,449.4463,-4218.2086,filament candidate,UNCOVER
UNCOVER-18997,18997,3.6355,-30.4104,5.8607,7199.3918,457.4294,-4234.1438,filament candidate,UNCOVER
UNCOVER-19001,19001,3.5881,-30.4105,5.2146,6936.329,434.9527,-4079.23,filament candidate,UNCOVER
UNCOVER-19019,19019,3.6162,-30.4104,5.282,6965.4489,440.2122,-4096.4604,filament candidate,UNCOVER
UNCOVER-19023,19023,3.5661,-30.4104,5.2906,6969.5529,434.3433,-4098.6515,filament candidate,UNCOVER
UNCOVER-19024,19024,3.5461,-30.4104,7.4107,7703.8925,477.4057,-4530.4029,filament candidate,UNCOVER
UNCOVER-19025,19025,3.6309,-30.4104,7.5558,7743.2214,491.3555,-4553.9463,filament candidate,UNCOVER
UNCOVER-19026,19026,3.6281,-30.4104,6.318,7364.5177,466.9645,-4331.2101,filament candidate,UNCOVER
UNCOVER-19053,19053,3.6692,-30.4104,5.0578,6865.5509,440.2638,-4037.9505,filament candidate,UNCOVER
UNCOVER-19056,19056,3.5805,-30.4103,5.3787,7007.0317,438.447,-4120.7357,filament candidate,UNCOVER
UNCOVER-19063,19063,3.5667,-30.4103,5.225,6941.0568,432.6415,-4081.8842,filament candidate,UNCOVER
UNCOVER-19075,19075,3.5883,-30.4103,7.4878,7724.9537,484.4251,-4542.9767,filament candidate,UNCOVER
UNCOVER-19076,19076,3.5884,-30.4103,8.117,7889.3791,494.7483,-4639.6724,filament candidate,UNCOVER
UNCOVER-19110,19110,3.6031,-30.4104,6.6368,7471.0095,470.4481,-4393.724,filament candidate,UNCOVER
UNCOVER-19111,19111,3.6032,-30.4103,6.9037,7555.005,475.7463,-4443.1045,filament candidate,UNCOVER
UNCOVER-19112,19112,3.603,-30.4105,6.6493,7475.0101,470.6843,-4396.0992,filament candidate,UNCOVER
UNCOVER-19113,19113,3.6033,-30.4102,6.6415,7472.5386,470.5702,-4394.5881,filament candidate,UNCOVER
UNCOVER-19116,19116,3.5578,-30.4102,9.8875,8273.3338,514.394,-4865.2908,filament candidate,UNCOVER
UNCOVER-19120,19120,3.6006,-30.4103,6.5465,7441.5957,468.2647,-4376.3902,filament candidate,UNCOVER
UNCOVER-19122,19122,3.5776,-30.4102,5.077,6875.0183,429.8418,-4043.0723,filament candidate,UNCOVER
UNCOVER-19129,19129,3.5595,-30.4102,8.9838,8090.2213,503.2557,-4757.61,filament candidate,UNCOVER
UNCOVER-19139,19139,3.5602,-30.4102,5.7576,7160.4713,445.5046,-4210.8596,filament candidate,UNCOVER
UNCOVER-19147,19147,3.5538,-30.4101,7.2612,7661.5082,475.8161,-4505.4651,filament candidate,UNCOVER
UNCOVER-19192,19192,3.5544,-30.41,8.1889,7907.4182,491.1722,-4650.0591,filament candidate,UNCOVER
UNCOVER-19215,19215,3.6159,-30.41,5.0582,6866.1548,433.8906,-4037.9918,filament candidate,UNCOVER
UNCOVER-19293,19293,3.6001,-30.4098,6.411,7396.489,465.3659,-4349.787,filament candidate,UNCOVER
UNCOVER-19307,19307,3.5931,-30.4098,5.0572,6865.8927,431.1401,-4037.712,filament candidate,UNCOVER
UNCOVER-19308,19308,3.5921,-30.4099,7.6597,7771.6539,487.8788,-4570.3859,filament candidate,UNCOVER
UNCOVER-19309,19309,3.5923,-30.4099,7.9099,7837.1874,492.0205,-4608.9219,filament candidate,UNCOVER
UNCOVER-19342,19342,3.6038,-30.4099,6.7731,7514.4511,473.2713,-4419.1849,filament candidate,UNCOVER
UNCOVER-19343,19343,3.6039,-30.4098,6.6488,7474.8901,470.7886,-4395.9124,filament candidate,UNCOVER
UNCOVER-19351,19351,3.6537,-30.4097,6.0845,7282.0672,464.9959,-4282.7289,filament candidate,UNCOVER
UNCOVER-19373,19373,3.5883,-30.4097,7.9198,7839.7673,491.6293,-4610.3827,filament candidate,UNCOVER
UNCOVER-19385,19385,3.5884,-30.4097,7.5028,7729.131,484.7027,-4545.3176,filament candidate,UNCOVER
UNCOVER-19392,19392,3.5681,-30.4097,5.6004,7098.453,442.6303,-4174.3431,filament candidate,UNCOVER
UNCOVER-19418,19418,3.628,-30.4097,7.1835,7638.4589,484.3238,-4492.2038,filament candidate,UNCOVER
UNCOVER-19423,19423,3.5753,-30.4096,6.5,7426.5215,464.0237,-4367.2877,filament candidate,UNCOVER
UNCOVER-19445,19445,3.6193,-30.4095,6.6535,7476.3205,472.8965,-4396.7726,filament candidate,UNCOVER
UNCOVER-19485,19485,3.6041,-30.4095,6.9214,7560.4668,476.2105,-4446.1852,filament candidate,UNCOVER
UNCOVER-19497,19497,3.5812,-30.4094,7.3973,7699.9328,481.9016,-4528.0653,filament candidate,UNCOVER
UNCOVER-19499,19499,3.6066,-30.4094,6.8012,7523.2957,474.194,-4424.3098,filament candidate,UNCOVER
UNCOVER-19500,19500,3.603,-30.4094,5.9387,7229.003,455.1951,-4251.2256,filament candidate,UNCOVER
UNCOVER-19503,19503,3.6114,-30.4094,9.9895,8292.1613,523.3488,-4876.4891,filament candidate,UNCOVER
UNCOVER-19524,19524,3.6066,-30.4093,5.1612,6912.6627,435.7117,-4065.1976,filament candidate,UNCOVER
UNCOVER-19552,19552,3.5971,-30.4093,6.6598,7478.5532,470.1304,-4397.9295,filament candidate,UNCOVER
UNCOVER-19571,19571,3.6092,-30.4101,5.5698,7085.7832,446.9451,-4167.1408,filament candidate,UNCOVER
UNCOVER-19593,19593,3.5487,-30.4092,5.2374,6946.6871,430.8015,-4084.9309,filament candidate,UNCOVER
UNCOVER-19605,19605,3.6521,-30.4092,5.2073,6932.7173,442.504,-4077.1753,filament candidate,UNCOVER
UNCOVER-19607,19607,3.5943,-30.4092,7.4432,7712.6592,484.4758,-4535.5759,filament candidate,UNCOVER
UNCOVER-19608,19608,3.5687,-30.4092,5.1363,6901.8411,430.4383,-4058.6458,filament candidate,UNCOVER
UNCOVER-19616,19616,3.5466,-30.4092,5.6009,7098.8647,439.9833,-4174.4043,filament candidate,UNCOVER
UNCOVER-19617,19617,3.6021,-30.4092,6.3103,7362.1711,463.4591,-4329.4981,filament candidate,UNCOVER
UNCOVER-19632,19632,3.6437,-30.4092,6.6452,7473.4754,475.9198,-4395.1517,filament candidate,UNCOVER
UNCOVER-19678,19678,3.6048,-30.4092,6.6268,7467.8467,470.4597,-4391.6614,filament candidate,UNCOVER
UNCOVER-19679,19679,3.6045,-30.4093,6.5163,7431.6894,468.1537,-4370.4224,filament candidate,UNCOVER
UNCOVER-19702,19702,3.5707,-30.409,5.983,7245.7435,452.1478,-4260.8532,filament candidate,UNCOVER
UNCOVER-19703,19703,3.549,-30.409,6.6467,7474.7337,463.5856,-4395.4083,filament candidate,UNCOVER
UNCOVER-19709,19709,3.5697,-30.409,5.7481,7156.809,446.4667,-4208.5546,filament candidate,UNCOVER
UNCOVER-19728,19728,3.5711,-30.409,5.7952,7174.9878,447.7811,-4219.2446,filament candidate,UNCOVER
UNCOVER-19743,19743,3.5474,-30.409,9.6916,8235.8317,510.5633,-4842.9434,filament candidate,UNCOVER
UNCOVER-19757,19757,3.5965,-30.409,5.2751,6962.7197,437.6359,-4094.5353,filament candidate,UNCOVER
UNCOVER-19759,19759,3.5906,-30.4089,9.8927,8274.1368,519.1978,-4865.6862,filament candidate,UNCOVER
UNCOVER-19761,19761,3.5811,-30.4089,6.0207,7259.5182,454.3239,-4268.989,filament candidate,UNCOVER
UNCOVER-19765,19765,3.6078,-30.4089,6.9008,7554.1669,476.2976,-4442.3847,filament candidate,UNCOVER
UNCOVER-19813,19813,3.5491,-30.4088,5.3422,6991.9041,433.6581,-4111.4516,filament candidate,UNCOVER
UNCOVER-19821,19821,3.5935,-30.4097,5.2367,6946.0237,436.2209,-4084.8174,filament candidate,UNCOVER
UNCOVER-19826,19826,3.5691,-30.4089,5.0238,6850.8599,427.3053,-4028.6141,filament candidate,UNCOVER
UNCOVER-19859,19859,3.594,-30.4087,5.26,6956.2147,436.9121,-4090.6512,filament candidate,UNCOVER
UNCOVER-19889,19889,3.6281,-30.4086,5.0944,6882.5955,436.4054,-4047.499,filament candidate,UNCOVER
UNCOVER-19929,19929,3.5788,-30.4086,6.4308,7403.464,463.0409,-4353.5619,filament candidate,UNCOVER
UNCOVER-19935,19935,3.6077,-30.4086,7.5929,7753.65,488.8664,-4559.634,filament candidate,UNCOVER
UNCOVER-19942,19942,3.5558,-30.4085,9.6667,8230.9189,511.4672,-4840.02,filament candidate,UNCOVER
UNCOVER-19977,19977,3.6241,-30.4086,5.21,6934.1608,439.1887,-4077.7941,filament candidate,UNCOVER
UNCOVER-20008,20008,3.5713,-30.4084,7.3738,7693.5122,480.1605,-4524.065,filament candidate,UNCOVER
UNCOVER-20012,20012,3.6267,-30.4084,5.5193,7065.255,447.8083,-4154.8733,filament candidate,UNCOVER
UNCOVER-20021,20021,3.5827,-30.4084,6.6812,7485.593,468.6878,-4401.8505,filament candidate,UNCOVER
UNCOVER-20026,20026,3.6141,-30.4105,6.524,7434.0747,469.5474,-4372.0634,filament candidate,UNCOVER
UNCOVER-20061,20061,3.6266,-30.4083,5.0678,6870.5994,435.4592,-4040.3914,filament candidate,UNCOVER
UNCOVER-20071,20071,3.5966,-30.4083,5.1356,6901.3852,433.7906,-4058.364,filament candidate,UNCOVER
UNCOVER-20078,20078,3.5467,-30.4083,6.7039,7493.1373,464.4323,-4406.1017,filament candidate,UNCOVER
UNCOVER-20094,20094,3.5713,-30.4083,6.6085,7462.2501,465.7337,-4388.0512,filament candidate,UNCOVER
UNCOVER-20101,20101,3.6272,-30.4083,5.4141,7021.7321,445.1127,-4129.2605,filament candidate,UNCOVER
UNCOVER-20123,20123,3.6068,-30.4083,6.7616,7510.9543,473.4412,-4416.8558,filament candidate,UNCOVER
UNCOVER-20126,20126,3.5755,-30.4085,6.6389,7472.0314,466.8887,-4393.866,filament candidate,UNCOVER
UNCOVER-20158,20158,3.5806,-30.4082,7.5177,7733.4012,483.9194,-4547.5261,filament candidate,UNCOVER
UNCOVER-20179,20179,3.5886,-30.4082,6.3441,7373.9756,462.4565,-4336.2004,filament candidate,UNCOVER
UNCOVER-20186,20186,3.5756,-30.4082,6.6171,7465.0313,466.4654,-4389.6834,filament candidate,UNCOVER
UNCOVER-20200,20200,3.5767,-30.4081,6.3161,7364.4588,460.3304,-4330.5458,filament candidate,UNCOVER
UNCOVER-20207,20207,3.6296,-30.4081,8.4089,7959.8354,504.9214,-4680.909,filament candidate,UNCOVER
UNCOVER-20240,20240,3.5658,-30.4081,9.8276,8262.0179,514.8535,-4858.2725,filament candidate,UNCOVER
UNCOVER-20242,20242,3.6201,-30.4081,6.0145,7256.9948,459.1243,-4267.5425,filament candidate,UNCOVER
UNCOVER-20249,20249,3.5729,-30.4081,5.2707,6961.0714,434.653,-4093.3147,filament candidate,UNCOVER
UNCOVER-20291,20291,3.6357,-30.408,5.3499,6994.5753,444.4429,-4113.2867,filament candidate,UNCOVER
UNCOVER-20350,20350,3.5756,-30.4079,5.3131,6979.3115,436.1224,-4104.0267,filament candidate,UNCOVER
UNCOVER-20354,20354,3.57,-30.4079,6.1961,7322.7173,456.8614,-4305.9279,filament candidate,UNCOVER
UNCOVER-20371,20371,3.588,-30.4079,9.5384,8205.3231,514.5102,-4825.0073,filament candidate,UNCOVER
UNCOVER-20377,20377,3.6057,-30.4078,5.191,6925.9691,436.4377,-4072.7789,filament candidate,UNCOVER
UNCOVER-20378,20378,3.5834,-30.4079,6.6686,7481.5859,468.52,-4399.4031,filament candidate,UNCOVER
UNCOVER-20405,20405,3.5597,-30.4078,6.7279,7500.7124,466.605,-4410.5231,filament candidate,UNCOVER
UNCOVER-20408,20408,3.5754,-30.4078,6.7826,7517.843,469.7362,-4420.6713,filament candidate,UNCOVER
UNCOVER-20422,20422,3.5862,-30.4079,6.715,7496.3919,469.8231,-4408.123,filament candidate,UNCOVER
UNCOVER-20442,20442,3.5765,-30.4079,5.3433,6992.2508,437.0374,-4111.6308,filament candidate,UNCOVER
UNCOVER-20464,20464,3.5722,-30.4077,5.8908,7211.4565,450.1943,-4240.4865,filament candidate,UNCOVER
UNCOVER-20466,20466,3.5949,-30.4077,8.5039,7982.4573,501.4978,-4693.9623,filament candidate,UNCOVER
UNCOVER-20482,20482,3.5745,-30.4089,5.1011,6886.0371,430.1515,-4049.3303,filament candidate,UNCOVER
UNCOVER-20500,20500,3.6009,-30.4077,5.0951,6883.1819,433.1666,-4047.5722,filament candidate,UNCOVER
UNCOVER-20505,20505,3.6298,-30.4077,5.4064,7018.5175,445.2355,-4127.2859,filament candidate,UNCOVER
UNCOVER-20550,20550,3.5915,-30.4078,7.3995,7700.597,483.3374,-4528.2221,filament candidate,UNCOVER
UNCOVER-20561,20561,3.6319,-30.4076,6.0296,7262.4413,460.9753,-4270.7207,filament candidate,UNCOVER
UNCOVER-20569,20569,3.5491,-30.4076,5.2342,6945.3952,430.7724,-4083.913,filament candidate,UNCOVER
UNCOVER-20591,20591,3.5801,-30.4076,5.7441,7155.2636,447.677,-4207.4509,filament candidate,UNCOVER
UNCOVER-20593,20593,3.5706,-30.4076,7.9099,7837.5629,489.0671,-4608.6102,filament candidate,UNCOVER
UNCOVER-20610,20610,3.5808,-30.4075,5.5335,7071.4752,442.5189,-4158.1793,filament candidate,UNCOVER
UNCOVER-20612,20612,3.5634,-30.4075,5.8032,7178.2214,447.0126,-4220.8691,filament candidate,UNCOVER
UNCOVER-20620,20620,3.5652,-30.4076,5.1885,6925.2193,431.4784,-4072.1112,filament candidate,UNCOVER
UNCOVER-20621,20621,3.5464,-30.4076,9.405,8178.8597,506.8919,-4809.1669,filament candidate,UNCOVER
UNCOVER-20660,20660,3.5708,-30.4074,6.8397,7535.7192,470.2506,-4431.0985,filament candidate,UNCOVER
UNCOVER-20661,20661,3.5575,-30.4074,6.0029,7253.2692,450.9314,-4264.9517,filament candidate,UNCOVER
UNCOVER-20669,20669,3.605,-30.4075,6.7978,7522.3752,473.9215,-4423.4234,filament candidate,UNCOVER
UNCOVER-20679,20679,3.6318,-30.4074,6.6048,7460.6349,473.5368,-4387.2332,filament candidate,UNCOVER
UNCOVER-20680,20680,3.5646,-30.4074,6.9974,7584.0419,472.4369,-4459.4748,filament candidate,UNCOVER
UNCOVER-20688,20688,3.5699,-30.4074,5.3093,6977.8007,435.3285,-4103.031,filament candidate,UNCOVER
UNCOVER-20689,20689,3.5425,-30.4074,5.3546,6997.333,433.1848,-4114.3833,filament candidate,UNCOVER
UNCOVER-20696,20696,3.5724,-30.4074,9.6009,8217.9232,513.0569,-4832.2367,filament candidate,UNCOVER
UNCOVER-20718,20718,3.5708,-30.4073,5.8313,7188.9581,448.6098,-4227.1825,filament candidate,UNCOVER
UNCOVER-20721,20721,3.582,-30.4074,7.2326,7653.25,479.0926,-4500.249,filament candidate,UNCOVER
UNCOVER-20723,20723,3.5647,-30.4073,7.8467,7821.3436,487.235,-4598.9994,filament candidate,UNCOVER
UNCOVER-20724,20724,3.6204,-30.4074,5.6995,7137.5365,451.6117,-4197.1763,filament candidate,UNCOVER
UNCOVER-20760,20760,3.6021,-30.4073,6.1536,7307.4244,460.0148,-4296.9858,filament candidate,UNCOVER
UNCOVER-20775,20775,3.6028,-30.4073,7.8178,7813.5162,491.9627,-4594.573,filament candidate,UNCOVER
UNCOVER-20778,20778,3.5711,-30.4072,6.2886,7355.1011,459.0186,-4324.8595,filament candidate,UNCOVER
UNCOVER-20783,20783,3.5693,-30.4074,6.6562,7477.7693,466.4416,-4397.0061,filament candidate,UNCOVER
UNCOVER-20789,20789,3.5972,-30.4073,6.365,7381.1132,464.0222,-4340.2871,filament candidate,UNCOVER
UNCOVER-20805,20805,3.6064,-30.4073,6.4963,7425.2261,467.9841,-4366.266,filament candidate,UNCOVER
UNCOVER-20819,20819,3.5699,-30.4072,6.8245,7531.0326,469.8428,-4428.2916,filament candidate,UNCOVER
UNCOVER-20838,20838,3.6533,-30.4071,5.0029,6840.6933,436.774,-4022.7287,filament candidate,UNCOVER
UNCOVER-20856,20856,3.5415,-30.4071,9.792,8255.4828,510.9361,-4854.1112,filament candidate,UNCOVER
UNCOVER-20862,20862,3.5705,-30.4072,9.9363,8282.713,516.8229,-4870.2894,filament candidate,UNCOVER
UNCOVER-20863,20863,3.5705,-30.4071,9.2353,8143.7618,508.1487,-4788.5736,filament candidate,UNCOVER
UNCOVER-20864,20864,3.5512,-30.4071,5.6475,7117.5778,441.7123,-4185.0797,filament candidate,UNCOVER
UNCOVER-20874,20874,3.5871,-30.4071,6.1565,7308.6232,458.1627,-4297.5785,filament candidate,UNCOVER
UNCOVER-20875,20875,3.5822,-30.4071,5.6635,7123.681,445.9629,-4188.8118,filament candidate,UNCOVER
UNCOVER-20902,20902,3.6052,-30.4071,6.6456,7474.0641,470.9087,-4394.9482,filament candidate,UNCOVER
UNCOVER-20913,20913,3.5755,-30.4071,5.153,6909.3949,431.7353,-4062.7712,filament candidate,UNCOVER
UNCOVER-20954,20954,3.5461,-30.407,6.5365,7439.0232,461.0033,-4374.0426,filament candidate,UNCOVER
UNCOVER-20957,20957,3.5857,-30.407,9.6784,8233.0627,515.924,-4841.1349,filament candidate,UNCOVER
UNCOVER-20961,20961,3.6173,-30.407,6.5111,7430.0334,469.7101,-4369.097,filament candidate,UNCOVER
UNCOVER-20965,20965,3.6073,-30.407,6.1015,7288.7666,459.4972,-4285.975,filament candidate,UNCOVER
UNCOVER-20972,20972,3.5978,-30.4071,5.6108,7102.5838,446.5856,-4176.4836,filament candidate,UNCOVER
UNCOVER-20988,20988,3.6214,-30.4069,7.2386,7654.6791,484.458,-4501.1988,filament candidate,UNCOVER
UNCOVER-20992,20992,3.6075,-30.4069,5.4525,7037.9737,443.7212,-4138.4977,filament candidate,UNCOVER
UNCOVER-21031,21031,3.5771,-30.4069,6.1877,7319.7483,457.5767,-4304.038,filament candidate,UNCOVER
UNCOVER-21044,21044,3.5744,-30.4068,6.7692,7513.7209,469.3511,-4418.0715,filament candidate,UNCOVER
UNCOVER-21051,21051,3.5603,-30.4068,7.72,7788.2078,484.5712,-4579.4004,filament candidate,UNCOVER
UNCOVER-21070,21070,3.6281,-30.4068,7.831,7816.7732,495.6334,-4596.5271,filament candidate,UNCOVER
UNCOVER-21090,21090,3.5574,-30.4067,6.1255,7297.8054,453.6951,-4291.0194,filament candidate,UNCOVER
UNCOVER-21097,21097,3.5984,-30.4067,5.6201,7106.3155,446.8921,-4178.6114,filament candidate,UNCOVER
UNCOVER-21107,21107,3.5483,-30.4067,5.118,6893.964,427.4845,-4053.5212,filament candidate,UNCOVER
UNCOVER-21157,21157,3.5861,-30.407,6.6489,7475.3107,468.4824,-4395.5775,filament candidate,UNCOVER
UNCOVER-21167,21167,3.5872,-30.4066,9.5952,8216.7281,515.1039,-4831.463,filament candidate,UNCOVER
UNCOVER-21170,21170,3.5988,-30.4066,6.455,7411.546,466.1449,-4358.0676,filament candidate,UNCOVER
UNCOVER-21182,21182,3.6287,-30.4065,7.6148,7759.5428,492.0914,-4562.8369,filament candidate,UNCOVER
UNCOVER-21200,21200,3.5917,-30.4076,5.1643,6914.2856,434.0095,-4065.8115,filament candidate,UNCOVER
UNCOVER-21235,21235,3.6002,-30.4065,6.4168,7398.6988,465.5098,-4350.5076,filament candidate,UNCOVER
UNCOVER-21244,21244,3.6155,-30.4065,6.6891,7487.9822,473.1402,-4403.0748,filament candidate,UNCOVER
UNCOVER-21249,21249,3.5782,-30.4067,6.6792,7485.1091,468.0599,-4401.2355,filament candidate,UNCOVER
UNCOVER-21256,21256,3.5727,-30.4065,9.1055,8116.4934,506.7664,-4772.4256,filament candidate,UNCOVER
UNCOVER-21264,21264,3.6378,-30.4065,5.0775,6875.0478,437.0928,-4042.755,filament candidate,UNCOVER
UNCOVER-21268,21268,3.5989,-30.4064,5.9459,7231.954,454.8602,-4252.4426,filament candidate,UNCOVER
UNCOVER-21273,21273,3.5404,-30.4065,7.285,7668.7109,474.4695,-4508.9767,filament candidate,UNCOVER
UNCOVER-21302,21302,3.5935,-30.4073,9.0409,8102.4711,508.848,-4764.4396,filament candidate,UNCOVER
UNCOVER-21336,21336,3.6273,-30.4081,5.0529,6863.7847,435.1103,-4036.3473,filament candidate,UNCOVER
UNCOVER-21348,21348,3.5655,-30.4064,6.0748,7279.4963,453.5927,-4280.2387,filament candidate,UNCOVER
UNCOVER-21390,21390,3.637,-30.4064,8.4912,7979.2421,507.1795,-4692.0342,filament candidate,UNCOVER
UNCOVER-21417,21417,3.608,-30.4064,7.1465,7628.0655,480.9835,-4485.3933,filament candidate,UNCOVER
UNCOVER-21418,21418,3.6081,-30.4063,6.5422,7440.4329,469.1624,-4375.0431,filament candidate,UNCOVER
UNCOVER-21430,21430,3.5555,-30.4063,5.0905,6881.5521,427.5816,-4046.1798,filament candidate,UNCOVER
UNCOVER-21473,21473,3.6452,-30.4065,6.4125,7396.9095,471.2292,-4349.674,filament candidate,UNCOVER
UNCOVER-21515,21515,3.6104,-30.4061,6.3321,7369.8629,465.0126,-4333.5219,filament candidate,UNCOVER
UNCOVER-21524,21524,3.6152,-30.4061,6.1877,7319.5296,462.4498,-4303.9489,filament candidate,UNCOVER
UNCOVER-21527,21527,3.5628,-30.4061,5.0539,6864.8867,427.4286,-4036.3948,filament candidate,UNCOVER
UNCOVER-21542,21542,3.5737,-30.406,6.0947,7286.6624,455.0804,-4284.4193,filament candidate,UNCOVER
UNCOVER-21547,21547,3.5508,-30.4066,5.0184,6848.6731,424.9826,-4026.8835,filament candidate,UNCOVER
UNCOVER-21575,21575,3.5587,-30.406,5.5705,7086.7421,440.732,-4166.7931,filament candidate,UNCOVER
UNCOVER-21581,21581,3.6341,-30.4059,7.728,7789.7658,494.7475,-4580.519,filament candidate,UNCOVER
UNCOVER-21589,21589,3.6025,-30.4059,5.7176,7144.8805,449.8279,-4201.1678,filament candidate,UNCOVER
UNCOVER-21597,21597,3.6517,-30.4059,5.157,6910.6903,441.0486,-4063.6883,filament candidate,UNCOVER
UNCOVER-21607,21607,3.597,-30.4059,8.2191,7914.7525,497.5383,-4653.8196,filament candidate,UNCOVER
UNCOVER-21634,21634,3.5762,-30.4059,6.6779,7484.7709,467.7832,-4400.8872,filament candidate,UNCOVER
UNCOVER-21673,21673,3.5959,-30.4061,5.1652,6914.7498,434.5468,-4065.8464,filament candidate,UNCOVER
UNCOVER-21678,21678,3.585,-30.4057,5.5056,7060.154,442.3277,-4151.2389,filament candidate,UNCOVER
UNCOVER-21682,21682,3.6145,-30.4057,6.3983,7392.3932,466.9713,-4346.7278,filament candidate,UNCOVER
UNCOVER-21690,21690,3.5871,-30.4057,5.807,7179.6336,450.0764,-4221.4986,filament candidate,UNCOVER
UNCOVER-21704,21704,3.599,-30.4057,8.419,7962.6885,500.8364,-4681.973,filament candidate,UNCOVER
UNCOVER-21708,21708,3.5653,-30.4057,5.525,7068.2601,440.3952,-4155.9068,filament candidate,UNCOVER
UNCOVER-21710,21710,3.6219,-30.4057,6.4732,7417.507,469.5196,-4361.5224,filament candidate,UNCOVER
UNCOVER-21733,21733,3.5863,-30.4056,7.5636,7746.1033,485.4883,-4554.5497,filament candidate,UNCOVER
UNCOVER-21747,21747,3.5727,-30.4056,7.2691,7663.9733,478.5113,-4506.1881,filament candidate,UNCOVER
UNCOVER-21755,21755,3.6009,-30.4056,6.2717,7349.0975,462.4853,-4321.1843,filament candidate,UNCOVER
UNCOVER-21761,21761,3.5508,-30.4059,5.2113,6935.4955,430.3708,-4077.8147,filament candidate,UNCOVER
UNCOVER-21783,21783,3.5955,-30.4056,7.2489,7657.9896,481.2007,-4502.7905,filament candidate,UNCOVER
